#id;characters;meanings;firstReading;readings;partsOfSpeech;level;url
3226;親友;Close Friend, Best Friend, Good Friend;しんゆう;しんゆう;noun;10;https://www.wanikani.com/vocabulary/%E8%A6%AA%E5%8F%8B
3191;集金;Collecting Money, Money Collection;しゅうきん;しゅうきん;noun, する verb;10;https://www.wanikani.com/vocabulary/%E9%9B%86%E9%87%91
3190;集中;Concentration, Focusing;しゅうちゅう;しゅうちゅう;noun, する verb, の adjective;10;https://www.wanikani.com/vocabulary/%E9%9B%86%E4%B8%AD
3220;調子;Condition;ちょうし;ちょうし;noun;10;https://www.wanikani.com/vocabulary/%E8%AA%BF%E5%AD%90
4379;曲線;Curve, Curved Line;きょくせん;きょくせん;noun;10;https://www.wanikani.com/vocabulary/%E6%9B%B2%E7%B7%9A
3924;要求;Demand, Requirement;ようきゅう;ようきゅう;noun, する verb;10;https://www.wanikani.com/vocabulary/%E8%A6%81%E6%B1%82
3188;開発;Development;かいはつ;かいはつ;noun, する verb, の adjective;10;https://www.wanikani.com/vocabulary/%E9%96%8B%E7%99%BA
3231;〜病;Disease, Sickness, Illness;びょう;びょう;noun, suffix;10;https://www.wanikani.com/vocabulary/%E3%80%9C%E7%97%85
3203;電鉄;Electric Railway;でんてつ;でんてつ;noun;10;https://www.wanikani.com/vocabulary/%E9%9B%BB%E9%89%84
3221;強調;Emphasis, Highlight, Stress;きょうちょう;きょうちょう;noun, する verb;10;https://www.wanikani.com/vocabulary/%E5%BC%B7%E8%AA%BF
3169;終了;End, Finish, Close;しゅうりょう;しゅうりょう;noun, する verb;10;https://www.wanikani.com/vocabulary/%E7%B5%82%E4%BA%86
3178;進化;Evolution, Progress;しんか;しんか;noun, する verb;10;https://www.wanikani.com/vocabulary/%E9%80%B2%E5%8C%96
3229;顔付き;Expression, Facial Expression;かおつき;かおつき;noun;10;https://www.wanikani.com/vocabulary/%E9%A1%94%E4%BB%98%E3%81%8D
3480;目医者;Eye Doctor, Oculist;めいしゃ;めいしゃ;noun;10;https://www.wanikani.com/vocabulary/%E7%9B%AE%E5%8C%BB%E8%80%85
3228;顔;Face;かお;かお;noun;10;https://www.wanikani.com/vocabulary/%E9%A1%94
7743;農場;Farm;のうじょう;のうじょう;noun;10;https://www.wanikani.com/vocabulary/%E8%BE%B2%E5%A0%B4
7472;速い;Fast;はやい;はやい;い adjective;10;https://www.wanikani.com/vocabulary/%E9%80%9F%E3%81%84
3481;一番目;First Thing, The First;いちばんめ;いちばんめ;noun;10;https://www.wanikani.com/vocabulary/%E4%B8%80%E7%95%AA%E7%9B%AE
3421;外来語;Foreign Word, Borrowed Word, Loanword;がいらいご;がいらいご;noun;10;https://www.wanikani.com/vocabulary/%E5%A4%96%E6%9D%A5%E8%AA%9E
3211;フランス語;French Language, French;ふらんすご;ふらんすご, フランスご;noun;10;https://www.wanikani.com/vocabulary/%E3%83%95%E3%83%A9%E3%83%B3%E3%82%B9%E8%AA%9E
3181;青葉;Fresh Leaves, Greenery, Young Leaves;あおば;あおば;noun;10;https://www.wanikani.com/vocabulary/%E9%9D%92%E8%91%89
8666;大学院;Graduate School, Grad School;だいがくいん;だいがくいん;noun;10;https://www.wanikani.com/vocabulary/%E5%A4%A7%E5%AD%A6%E9%99%A2
3227;頭;Head;あたま;あたま;noun;10;https://www.wanikani.com/vocabulary/%E9%A0%AD
3708;求人;Help Wanted, Seeking Workers, Recruitment, Job Offer;きゅうじん;きゅうじん;noun, する verb;10;https://www.wanikani.com/vocabulary/%E6%B1%82%E4%BA%BA
3165;病院;Hospital;びょういん;びょういん;noun, の adjective;10;https://www.wanikani.com/vocabulary/%E7%97%85%E9%99%A2
7628;入院;Hospitalization, Hospital Admission, Admission To A Hospital;にゅういん;にゅういん;noun, する verb;10;https://www.wanikani.com/vocabulary/%E5%85%A5%E9%99%A2
3193;工業;Industry;こうぎょう;こうぎょう;noun;10;https://www.wanikani.com/vocabulary/%E5%B7%A5%E6%A5%AD
3224;親しい;Intimate, Friendly, Close;したしい;したしい;い adjective;10;https://www.wanikani.com/vocabulary/%E8%A6%AA%E3%81%97%E3%81%84
3210;日本語;Japanese Language, Japanese;にほんご;にほんご;noun, の adjective;10;https://www.wanikani.com/vocabulary/%E6%97%A5%E6%9C%AC%E8%AA%9E
3164;日本酒;Japanese Style Alcohol, Japanese Alcohol, Sake;にほんしゅ;にほんしゅ, にっぽんしゅ;noun;10;https://www.wanikani.com/vocabulary/%E6%97%A5%E6%9C%AC%E9%85%92
3194;漢字;Kanji, Chinese Letters, Chinese Characters;かんじ;かんじ;noun;10;https://www.wanikani.com/vocabulary/%E6%BC%A2%E5%AD%97
3225;親切;Kind, Kindness;しんせつ;しんせつ;noun, な adjective;10;https://www.wanikani.com/vocabulary/%E8%A6%AA%E5%88%87
7742;台所;Kitchen;だいどころ;だいどころ;noun, の adjective;10;https://www.wanikani.com/vocabulary/%E5%8F%B0%E6%89%80
3024;研究室;Laboratory, Lab, Study Room, Professor's Office, Teacher's Office;けんきゅうしつ;けんきゅうしつ;noun;10;https://www.wanikani.com/vocabulary/%E7%A0%94%E7%A9%B6%E5%AE%A4
7458;言語;Language, A Language;げんご;げんご;noun;10;https://www.wanikani.com/vocabulary/%E8%A8%80%E8%AA%9E
3170;最終;Last, Final, The Last, The Final;さいしゅう;さいしゅう;noun, の adjective;10;https://www.wanikani.com/vocabulary/%E6%9C%80%E7%B5%82
3235;最後;Last, Latest, End, Conclusion, Final;さいご;さいご;noun, の adjective;10;https://www.wanikani.com/vocabulary/%E6%9C%80%E5%BE%8C
3168;終点;Last Stop, Final Stop, Terminus;しゅうてん;しゅうてん;noun;10;https://www.wanikani.com/vocabulary/%E7%B5%82%E7%82%B9
7629;葉;Leaf, Leaves;は;は;noun;10;https://www.wanikani.com/vocabulary/%E8%91%89
3182;軽い;Lightweight, Light, Light Weight;かるい;かるい;い adjective;10;https://www.wanikani.com/vocabulary/%E8%BB%BD%E3%81%84
3218;線;Line;せん;せん;noun, suffix;10;https://www.wanikani.com/vocabulary/%E7%B7%9A
3484;楽しみ;Looking Forward To, Hope, Expectation, Anticipation, Pleasure, Enjoyment;たのしみ;たのしみ;noun, な adjective;10;https://www.wanikani.com/vocabulary/%E6%A5%BD%E3%81%97%E3%81%BF
3184;運がいい;Lucky;うんがいい;うんがいい;expression, い adjective;10;https://www.wanikani.com/vocabulary/%E9%81%8B%E3%81%8C%E3%81%84%E3%81%84
3485;〜向け;Made For, Intended For, Aimed At;むけ;むけ;suffix;10;https://www.wanikani.com/vocabulary/%E3%80%9C%E5%90%91%E3%81%91
8962;山道;Mountain Road, Mountain Trail, Mountain Path;やまみち;やまみち, さんどう;noun;10;https://www.wanikani.com/vocabulary/%E5%B1%B1%E9%81%93
8742;近所;Neighborhood;きんじょ;きんじょ;noun, の adjective;10;https://www.wanikani.com/vocabulary/%E8%BF%91%E6%89%80
3209;新聞;Newspaper;しんぶん;しんぶん;noun, の adjective;10;https://www.wanikani.com/vocabulary/%E6%96%B0%E8%81%9E
8803;番号札;Numbered Tag, Numbered Ticket;ばんごうふだ;ばんごうふだ;noun;10;https://www.wanikani.com/vocabulary/%E7%95%AA%E5%8F%B7%E6%9C%AD
3186;公開;Open To The Public;こうかい;こうかい;noun, する verb, の adjective;10;https://www.wanikani.com/vocabulary/%E5%85%AC%E9%96%8B
3187;開業;Opening A Business, Opening Of Business, Starting A Business;かいぎょう;かいぎょう;noun, する verb;10;https://www.wanikani.com/vocabulary/%E9%96%8B%E6%A5%AD
3223;親;Parent;おや;おや;noun;10;https://www.wanikani.com/vocabulary/%E8%A6%AA
3195;道路;Paved Road, Road, Sealed Road;どうろ;どうろ;noun;10;https://www.wanikani.com/vocabulary/%E9%81%93%E8%B7%AF
3199;農民;Peasants, Farmers;のうみん;のうみん;noun, の adjective;10;https://www.wanikani.com/vocabulary/%E8%BE%B2%E6%B0%91
3426;当て字;Phonetic Kanji;あてじ;あてじ;noun;10;https://www.wanikani.com/vocabulary/%E5%BD%93%E3%81%A6%E5%AD%97
4129;私大;Private College, Private University, Private Uni;しだい;しだい;noun;10;https://www.wanikani.com/vocabulary/%E7%A7%81%E5%A4%A7
3717;私鉄;Private Railway;してつ;してつ;noun;10;https://www.wanikani.com/vocabulary/%E7%A7%81%E9%89%84
3196;線路;Railroad Track, Train Track, Railway Track, Track, Line;せんろ;せんろ;noun;10;https://www.wanikani.com/vocabulary/%E7%B7%9A%E8%B7%AF
3216;読み方;Reading, Pronunciation, Way Of Reading;よみかた;よみかた;noun;10;https://www.wanikani.com/vocabulary/%E8%AA%AD%E3%81%BF%E6%96%B9
3236;最近;Recent, Latest, Lately, Recently;さいきん;さいきん;noun, の adjective;10;https://www.wanikani.com/vocabulary/%E6%9C%80%E8%BF%91
3486;研究所;Research Institute, Research Laboratory, Research Establishment, Research Lab, Research Facility;けんきゅうしょ;けんきゅうしょ, けんきゅうじょ;noun;10;https://www.wanikani.com/vocabulary/%E7%A0%94%E7%A9%B6%E6%89%80
3176;回転;Rotation, Revolution, Revolve, Rotate;かいてん;かいてん;noun, する verb;10;https://www.wanikani.com/vocabulary/%E5%9B%9E%E8%BB%A2
3163;お酒;Sake, Alcohol;おさけ;おさけ;noun;10;https://www.wanikani.com/vocabulary/%E3%81%8A%E9%85%92
3487;近道;Shortcut, Short Way;ちかみち;ちかみち;noun, する verb;10;https://www.wanikani.com/vocabulary/%E8%BF%91%E9%81%93
3230;病気;Sick, Illness, Sickness, Disease;びょうき;びょうき;noun, の adjective;10;https://www.wanikani.com/vocabulary/%E7%97%85%E6%B0%97
3232;病人;Sick Person, Patient;びょうにん;びょうにん;noun;10;https://www.wanikani.com/vocabulary/%E7%97%85%E4%BA%BA
3219;横;Side, Beside, Next To, Horizontal;よこ;よこ;noun;10;https://www.wanikani.com/vocabulary/%E6%A8%AA
3205;歌手;Singer;かしゅ;かしゅ;noun;10;https://www.wanikani.com/vocabulary/%E6%AD%8C%E6%89%8B
3204;歌;Song;うた;うた;noun;10;https://www.wanikani.com/vocabulary/%E6%AD%8C
3212;スペイン語;Spanish Language, Spanish;すぺいんご;すぺいんご, スペインご;noun;10;https://www.wanikani.com/vocabulary/%E3%82%B9%E3%83%9A%E3%82%A4%E3%83%B3%E8%AA%9E
3161;速度;Speed;そくど;そくど;noun;10;https://www.wanikani.com/vocabulary/%E9%80%9F%E5%BA%A6
7536;立ち飲み;Standing And Drinking, Drinking While Standing;たちのみ;たちのみ;noun;10;https://www.wanikani.com/vocabulary/%E7%AB%8B%E3%81%A1%E9%A3%B2%E3%81%BF
4375;開始;Start, Beginning, Opening;かいし;かいし;noun, する verb;10;https://www.wanikani.com/vocabulary/%E9%96%8B%E5%A7%8B
3495;話;Story, Talk, Speech, Conversation;はなし;はなし;noun;10;https://www.wanikani.com/vocabulary/%E8%A9%B1
3202;鉄人;Strong Man, Badass, Iron Man, Macho Man, Tough Guy;てつじん;てつじん;noun;10;https://www.wanikani.com/vocabulary/%E9%89%84%E4%BA%BA
3214;主語;Subject;しゅご;しゅご;noun, の adjective;10;https://www.wanikani.com/vocabulary/%E4%B8%BB%E8%AA%9E
8744;引き算;Subtraction;ひきざん;ひきざん;noun;10;https://www.wanikani.com/vocabulary/%E5%BC%95%E3%81%8D%E7%AE%97
3201;地下鉄;Subway, The Underground, The Tube, The Metro;ちかてつ;ちかてつ;noun;10;https://www.wanikani.com/vocabulary/%E5%9C%B0%E4%B8%8B%E9%89%84
3234;最高;The Best, Best, Supreme, The Most, Most;さいこう;さいこう;noun, な adjective, の adjective;10;https://www.wanikani.com/vocabulary/%E6%9C%80%E9%AB%98
3233;最も;The Most, Most, Extremely;もっとも;もっとも;adverb;10;https://www.wanikani.com/vocabulary/%E6%9C%80%E3%82%82
8703;今朝;This Morning;けさ;けさ;noun;10;https://www.wanikani.com/vocabulary/%E4%BB%8A%E6%9C%9D
3177;進む;To Advance, To Go Forward, To Progress;すすむ;すすむ;intransitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E9%80%B2%E3%82%80
3492;決まる;To Be Decided, To Be Settled;きまる;きまる;intransitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E6%B1%BA%E3%81%BE%E3%82%8B
3488;助かる;To Be Helped, To Be Saved, To Be Rescued;たすかる;たすかる;intransitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E5%8A%A9%E3%81%8B%E3%82%8B
7575;病む;To Be Sick, To Fall Ill, To Be Ill, To Come Down With, To Suffer From;やむ;やむ;godan verb;10;https://www.wanikani.com/vocabulary/%E7%97%85%E3%82%80
7621;売れる;To Be Sold, To Sell;うれる;うれる;intransitive verb, ichidan verb;10;https://www.wanikani.com/vocabulary/%E5%A3%B2%E3%82%8C%E3%82%8B
3097;始める;To Begin, To Start, To Begin Something, To Start Something;はじめる;はじめる;transitive verb, ichidan verb;10;https://www.wanikani.com/vocabulary/%E5%A7%8B%E3%82%81%E3%82%8B
3494;化かす;To Bewitch, To Enchant;ばかす;ばかす;transitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E5%8C%96%E3%81%8B%E3%81%99
3207;算定する;To Calculate;さんていする;さんていする;する verb;10;https://www.wanikani.com/vocabulary/%E7%AE%97%E5%AE%9A%E3%81%99%E3%82%8B
3183;運ぶ;To Carry, To Transport, To Move;はこぶ;はこぶ;intransitive verb, transitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E9%81%8B%E3%81%B6
3217;鳴く;To Chirp, To Bark, To Make An Animal Sound;なく;なく;godan verb;10;https://www.wanikani.com/vocabulary/%E9%B3%B4%E3%81%8F
3189;集める;To Collect, To Gather, To Assemble;あつめる;あつめる;transitive verb, ichidan verb;10;https://www.wanikani.com/vocabulary/%E9%9B%86%E3%82%81%E3%82%8B
3162;配る;To Distribute, To Pass Out, To Deliver;くばる;くばる;transitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E9%85%8D%E3%82%8B
3192;飲む;To Drink;のむ;のむ;transitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E9%A3%B2%E3%82%80
3174;運転する;To Drive;うんてんする;うんてんする;する verb;10;https://www.wanikani.com/vocabulary/%E9%81%8B%E8%BB%A2%E3%81%99%E3%82%8B
3167;終わる;To End, To Be Over;おわる;おわる;intransitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E7%B5%82%E3%82%8F%E3%82%8B
3491;楽しむ;To Enjoy, To Enjoy Oneself, To Have Fun;たのしむ;たのしむ;godan verb;10;https://www.wanikani.com/vocabulary/%E6%A5%BD%E3%81%97%E3%82%80
3180;落ちる;To Fall Down, To Fall, To Drop, To Fail;おちる;おちる;intransitive verb, ichidan verb;10;https://www.wanikani.com/vocabulary/%E8%90%BD%E3%81%A1%E3%82%8B
3113;乗せる;To Give A Ride, To Give Someone A Ride, To Place On;のせる;のせる;transitive verb, ichidan verb;10;https://www.wanikani.com/vocabulary/%E4%B9%97%E3%81%9B%E3%82%8B
3208;聞く;To Hear, To Ask, To Listen;きく;きく;transitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E8%81%9E%E3%81%8F
3222;調べる;To Investigate, To Examine, To Research, To Look Into, To Search;しらべる;しらべる;transitive verb, ichidan verb;10;https://www.wanikani.com/vocabulary/%E8%AA%BF%E3%81%B9%E3%82%8B
3171;習う;To Learn;ならう;ならう;transitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E7%BF%92%E3%81%86
3506;出会う;To Meet By Chance, To Meet Unexpectedly, To Come Across, To Encounter, To Run Into;であう;であう;intransitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E5%87%BA%E4%BC%9A%E3%81%86
3185;開ける;To Open, To Open Something;あける;あける;transitive verb, ichidan verb;10;https://www.wanikani.com/vocabulary/%E9%96%8B%E3%81%91%E3%82%8B
3215;読む;To Read;よむ;よむ;transitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E8%AA%AD%E3%82%80
3172;転がる;To Roll, To Tumble, To Lie Down, To Be Scattered About;ころがる;ころがる;intransitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E8%BB%A2%E3%81%8C%E3%82%8B
7686;語る;To Talk, To Tell, To Recite;かたる;かたる;transitive verb, godan verb;10;https://www.wanikani.com/vocabulary/%E8%AA%9E%E3%82%8B
3493;投げ付ける;To Throw Against, To Throw At;なげつける;なげつける;transitive verb, ichidan verb;10;https://www.wanikani.com/vocabulary/%E6%8A%95%E3%81%92%E4%BB%98%E3%81%91%E3%82%8B
3159;起きる;To Wake Up;おきる;おきる;intransitive verb, ichidan verb;10;https://www.wanikani.com/vocabulary/%E8%B5%B7%E3%81%8D%E3%82%8B
3707;求める;To Want, To Request, To Demand;もとめる;もとめる;transitive verb, ichidan verb;10;https://www.wanikani.com/vocabulary/%E6%B1%82%E3%82%81%E3%82%8B
7685;口調;Tone, Tone Of Voice, Verbal Expression;くちょう;くちょう;noun;10;https://www.wanikani.com/vocabulary/%E5%8F%A3%E8%AA%BF
7680;役場;Town Hall, Town Office, Public Office;やくば;やくば;noun;10;https://www.wanikani.com/vocabulary/%E5%BD%B9%E5%A0%B4
3175;転送;Transfer, Forwarding, Transmission;てんそう;てんそう;noun, する verb;10;https://www.wanikani.com/vocabulary/%E8%BB%A2%E9%80%81
7535;思わず;Unintentionally, Reflexively, Spontaneously, Involuntarily;おもわず;おもわず;adverb;10;https://www.wanikani.com/vocabulary/%E6%80%9D%E3%82%8F%E3%81%9A
7574;作業;Work, Operation, Manufacturing;さぎょう;さぎょう;noun, する verb;10;https://www.wanikani.com/vocabulary/%E4%BD%9C%E6%A5%AD
3304;上級;Advanced Level, High Grade, Advanced Grade, High Level;じょうきゅう;じょうきゅう;noun;11;https://www.wanikani.com/vocabulary/%E4%B8%8A%E7%B4%9A
7463;味方;Ally, Supporter, Friend;みかた;みかた;noun, する verb, の adjective;11;https://www.wanikani.com/vocabulary/%E5%91%B3%E6%96%B9
2817;売り上げ;Amount Sold, Sales;うりあげ;うりあげ;noun;11;https://www.wanikani.com/vocabulary/%E5%A3%B2%E3%82%8A%E4%B8%8A%E3%81%92
3892;不良;Bad, Substandard, Delinquent;ふりょう;ふりょう;noun, な adjective, の adjective;11;https://www.wanikani.com/vocabulary/%E4%B8%8D%E8%89%AF
7687;初歩;Basics, Rudiments, Elements, ABCs;しょほ;しょほ;noun, の adjective;11;https://www.wanikani.com/vocabulary/%E5%88%9D%E6%AD%A9
3306;戦い;Battle, Fight, Conflict;たたかい;たたかい;noun;11;https://www.wanikani.com/vocabulary/%E6%88%A6%E3%81%84
3309;戦場;Battlefield, Battleground;せんじょう;せんじょう;noun;11;https://www.wanikani.com/vocabulary/%E6%88%A6%E5%A0%B4
7630;予め;Beforehand, In Advance, Previously, Ahead Of Time;あらかじめ;あらかじめ;adverb;11;https://www.wanikani.com/vocabulary/%E4%BA%88%E3%82%81
3302;初級;Beginner Level, Elementary Level, Beginning Level;しょきゅう;しょきゅう;noun, の adjective;11;https://www.wanikani.com/vocabulary/%E5%88%9D%E7%B4%9A
8815;伝記;Biography, Life Story;でんき;でんき;noun, の adjective;11;https://www.wanikani.com/vocabulary/%E4%BC%9D%E8%A8%98
8745;生物学;Biology;せいぶつがく;せいぶつがく;noun;11;https://www.wanikani.com/vocabulary/%E7%94%9F%E7%89%A9%E5%AD%A6
3498;乗り場;Bus Stop, Taxi Stand, Train Platform, Place For Boarding Vehicles;のりば;のりば;noun;11;https://www.wanikani.com/vocabulary/%E4%B9%97%E3%82%8A%E5%A0%B4
3282;注意;Caution, Attention;ちゅうい;ちゅうい;noun, する verb;11;https://www.wanikani.com/vocabulary/%E6%B3%A8%E6%84%8F
3293;洋服;Clothes, Western Clothing, Western Style Clothes;ようふく;ようふく;noun;11;https://www.wanikani.com/vocabulary/%E6%B4%8B%E6%9C%8D
3246;共通点;Common Point, Common Feature;きょうつうてん;きょうつうてん;noun;11;https://www.wanikani.com/vocabulary/%E5%85%B1%E9%80%9A%E7%82%B9
3241;仲間;Companion, Comrade, Associate;なかま;なかま;noun;11;https://www.wanikani.com/vocabulary/%E4%BB%B2%E9%96%93
3240;競争;Competition;きょうそう;きょうそう;noun, する verb, の adjective;11;https://www.wanikani.com/vocabulary/%E7%AB%B6%E4%BA%89
3268;便利;Convenient, Handy, Useful;べんり;べんり;な adjective;11;https://www.wanikani.com/vocabulary/%E4%BE%BF%E5%88%A9
3247;共同;Cooperation, Collaboration, Joint;きょうどう;きょうどう;noun, する verb, の adjective;11;https://www.wanikani.com/vocabulary/%E5%85%B1%E5%90%8C
